,Query,Target,Stance,data_type
204,[CLS] @muhammadali except for your belief in allah. gods are imaginary. love and humanity are real. i love you. be well and take care. #semst [SEP] atheism [SEP],atheism,1,testA
205,"[CLS] atheistq ""god's guidance is the only excuse for a man who can't find a better justification for his actions. #semst [SEP] atheism [SEP]",atheism,1,testA
206,[CLS] 2 pretty sisters are dancing with cancered kid   #semst [SEP] atheism [SEP],atheism,2,testA
207,[CLS] you and i are part and parcel of everything else. embrace this. #spirituality #semst [SEP] atheism [SEP],atheism,0,testA
208,"[CLS] all that is needed for god for something to happen is to say ""#be"" and it is; for god is capable of all things. #god created #trinity #semst [SEP] atheism [SEP]",atheism,0,testA
209,[CLS] ya....cuz nicky hilton had to marry up? really? you had to land a bloody rothschild too?? #semst [SEP] atheism [SEP],atheism,2,testA
210,"[CLS] 8 holy mary mother of god, pray for us sinners now and at the hour of our death. amen. #rosary #teamjesus #god #semst [SEP] atheism [SEP]",atheism,0,testA
211,"[CLS] heap mischief upon them, and spend your arrows upon them -deut. 32:23 #semst [SEP] atheism [SEP]",atheism,0,testA
212,"[CLS] god is good all the time, all the time god is good #unconditionallove #semst [SEP] atheism [SEP]",atheism,0,testA
213,[CLS] should we take the #dna at birth of every human being on earth? #science #economics #semst [SEP] atheism [SEP],atheism,2,testA
214,[CLS] shit just don't stop but 1 thing i will not question god #semst [SEP] atheism [SEP],atheism,0,testA
215,[CLS] 1of 2 #never be #afraid to and never #apologise for using the #word of #god as #analogies to #explain something in a #setting! #semst [SEP] atheism [SEP],atheism,0,testA
216,[CLS] how soon do you think wwiii &wwwiv will begin? #u9tedwestand #endracism #endreligion #endsexism #endmisogyny #loveyourneighbor #semst [SEP] atheism [SEP],atheism,1,testA
217,"[CLS] the humble trust in god: 'whoever leans on, trusts in, and is confident in the lord  happy, blessed, and fortunate is he' #semst [SEP] atheism [SEP]",atheism,0,testA
218,[CLS] where will you be when @newhorizons2015 flies by pluto? #newhorizons #plutoflyby #pluto #endracism #endsexism #endreligion #peace #semst [SEP] atheism [SEP],atheism,1,testA
219,[CLS] no one can out woo god in the woo department - claudia may  #godisloveislove #blacklives #semst [SEP] atheism [SEP],atheism,0,testA
220,[CLS] closed door session begins. more after they decide on the entities.  #gcf #semst [SEP] climate change is a real concern [SEP],climate change is a real concern,2,testA
221,"[CLS] what is the #energiewende agenda? why are they not in the ""de-carbonizer"" camp?.  how long will you tolerate the lies?  #semst [SEP] climate change is a real concern [SEP]",climate change is a real concern,1,testA
222,[CLS] @climasphere stocker: fish catch potential could drop by as much as 50% in some areas due to #oceanacidification. #cfcc15 #semst [SEP] climate change is a real concern [SEP],climate change is a real concern,1,testA
223,"[CLS] ...a longer memory, and a sterner sense of justice than we do. -w.berry #semst [SEP] climate change is a real concern [SEP]",climate change is a real concern,2,testA
224,"[CLS] boni ""future sea level rise will not be uniform & different for coasts"" #ccfc15 #journey2015 #semst [SEP] climate change is a real concern [SEP]",climate change is a real concern,1,testA
225,"[CLS] @climasphere bony: extreme weather events (heat waves, drought, flooding, windstorms) made more frequent/intense by #cfcc15 #semst [SEP] climate change is a real concern [SEP]",climate change is a real concern,1,testA
226,[CLS] camille parmesan: 2/3 of species have changed #habitat because of #h12 #cfcc15 #semst [SEP] climate change is a real concern [SEP],climate change is a real concern,1,testA
227,"[CLS] 5 meta-analyses show 1/2 of species have changed where they live, 2/3 have changed when they live. camille parmesan #cfcc15 #semst [SEP] climate change is a real concern [SEP]",climate change is a real concern,1,testA
228,[CLS] it literarly just took me 10 minutes to get in a bus because an old lady just had to go in front of everyone... #semst [SEP] climate change is a real concern [SEP],climate change is a real concern,2,testA
229,"[CLS] grubb: state of energy: shift us & eu from net-producer to net-importer of emissions"" #ccfc15 #journey2015 #semst [SEP] climate change is a real concern [SEP]",climate change is a real concern,1,testA
230,[CLS] interesting speaker maarten van aalst @federation how their humanitarian experience can help climate scientists #ccfc15 #semst [SEP] climate change is a real concern [SEP],climate change is a real concern,1,testA
231,[CLS] putting my neck out as such when i did not have to be here at all? regards dion #peace #gms #democracy #transparency #future! #semst [SEP] climate change is a real concern [SEP],climate change is a real concern,2,testA
232,[CLS] grow food not lawns  lawns are ecocide in your yard. #patriarchy is ecocide of your own species #dominoeffect #semst [SEP] climate change is a real concern [SEP],climate change is a real concern,1,testA
233,[CLS] this halcyon summer is over. climate is on the move. doug kelbaugh #cnu23 #declarationsignee #semst [SEP] climate change is a real concern [SEP],climate change is a real concern,1,testA
234,[CLS] @soundofideas we have to talk about new normals #semst [SEP] climate change is a real concern [SEP],climate change is a real concern,2,testA
235,[CLS] citizens have a right to access information that would protect their lives against #risk #climwarn #cfcc15 #vulnerability #semst [SEP] climate change is a real concern [SEP],climate change is a real concern,1,testA
236,[CLS] that moment when canadians realised global warming doesn't equal a tropical vacation #bcwildfire #canadaburns #semst [SEP] climate change is a real concern [SEP],climate change is a real concern,1,testA
237,"[CLS] we need alternatives to #fossilfuel, but also need to maintain our #economy! this change will be gradual so lets start now! #semst [SEP] climate change is a real concern [SEP]",climate change is a real concern,1,testA
238,[CLS] #defrance: displacements due to natural disasters higher than those caused by conflicts #migration #development #cfcc #s2242 #semst [SEP] climate change is a real concern [SEP],climate change is a real concern,1,testA
239,"[CLS] @loic yes, you shouldn't. but, stop killing animals is not the only reason to become a vegan - #stopfamine #behealthy #semst [SEP] climate change is a real concern [SEP]",climate change is a real concern,2,testA
240,[CLS] we don't inherit the earth from our parents we borrow it from our children #conservation #perspective #semst [SEP] climate change is a real concern [SEP],climate change is a real concern,1,testA
241,[CLS] .@vj44 @potus yay! we'd love to convert to solar power! pg&e plan to raise our rates again. #actonclimate #p2 #semst [SEP] climate change is a real concern [SEP],climate change is a real concern,1,testA
242,[CLS] #rsaeconomy: #tax can surely play a greater role in helping richer countries slow emissions and poor countries transition. #semst [SEP] climate change is a real concern [SEP],climate change is a real concern,1,testA
243,[CLS] it's raining and feels like fall i don't know what kinda summer this is  #isreal #semst [SEP] climate change is a real concern [SEP],climate change is a real concern,1,testA
244,[CLS] we can address both climate change and sustainable development with the same measures @cfigueres #sdgs #climateaction #cop21 #semst [SEP] climate change is a real concern [SEP],climate change is a real concern,1,testA
245,[CLS] @rachelnotley what's the plan for getting job-creating big green energy corps located here in #alberta? #taxbreaks #jobs #semst [SEP] climate change is a real concern [SEP],climate change is a real concern,1,testA
246,[CLS] #mission:#climate @ home > purchase renewable power from your utility (by @avekathleen) #tip #impactisreal #semst [SEP] climate change is a real concern [SEP],climate change is a real concern,1,testA
247,"[CLS] there's no more normal rains anymore. always storms, heavy and flooding. #semst [SEP] climate change is a real concern [SEP]",climate change is a real concern,1,testA
248,"[CLS] @alanbrownsnp hs2 does too much damage to local communities + to the environment,they use 60% more fuel than regular trains. #semst [SEP] climate change is a real concern [SEP]",climate change is a real concern,1,testA
249,[CLS] as western canada burns harper's got his head so deep in the #tarsands he can see #christyclark's ankles #bcwildfire #cdnpoli #semst [SEP] climate change is a real concern [SEP],climate change is a real concern,2,testA
250,[CLS] also what's up with this ridiculous weather?? it was raining this morning and now it's like super hot! #weatherproblems #lame #semst [SEP] climate change is a real concern [SEP],climate change is a real concern,1,testA
251,[CLS] @thewayneking @ricksantorum @hardball @hardball_chris what values is heusing ref criminal safety checks for weaponsaddressing #semst [SEP] climate change is a real concern [SEP],climate change is a real concern,2,testA
252,[CLS] eager to learn at the modern prosperity event at the @hfxpublib hosted by  @ecologyaction #carbonpricing #jobsjusticeclimate #semst [SEP] climate change is a real concern [SEP],climate change is a real concern,1,testA
253,[CLS] the #carbontrading in #quebec has very ambitious ghg reduction target of 20% #nspoli #semst [SEP] climate change is a real concern [SEP],climate change is a real concern,1,testA
254,[CLS] @jiminhofe anthropogenicthat which is caused by humans; #snowballjim #semst [SEP] climate change is a real concern [SEP],climate change is a real concern,1,testA
255,[CLS] i thought seattle was supposed to have a lot more rain #drought #semst [SEP] climate change is a real concern [SEP],climate change is a real concern,1,testA
256,[CLS] on a scale of 1 to 10 the air quality in whistler is a 35. #wildfires #bcwildfire #semst [SEP] climate change is a real concern [SEP],climate change is a real concern,1,testA
257,"[CLS] @catethegreat52 yes catherine, the future of human civilisation depends on this generation & how it acts on #auspol #semst [SEP] climate change is a real concern [SEP]",climate change is a real concern,1,testA
258,[CLS] it's most exciting to witness a major development! @urgenda #semst [SEP] climate change is a real concern [SEP],climate change is a real concern,2,testA
259,[CLS] we are causing the ice masses of earth to melt at an alarming rate. #semst [SEP] climate change is a real concern [SEP],climate change is a real concern,1,testA
260,[CLS] @mdrewnz will @nzgreens support canterbury rocket + nuclear power for nz? send our nuclear waste to space @generationzer0 #semst [SEP] climate change is a real concern [SEP],climate change is a real concern,1,testA
261,[CLS] @sam6869 research is irrelevant when biosphere is on the brink of collapse. #deforestation #6thextinction #war #semst [SEP] climate change is a real concern [SEP],climate change is a real concern,1,testA
262,"[CLS] @chadcowie indigenous ppl will save the country, if it's not too late. #semst [SEP] climate change is a real concern [SEP]",climate change is a real concern,2,testA
263,[CLS] turn the liverpool plains into a coal mine...is there any bad idea this government doesn't like? #foodbowl #shenhua #auspol #semst [SEP] climate change is a real concern [SEP],climate change is a real concern,1,testA
264,[CLS] @cbsnewyork seems the marine animals are finally declaring war on man due to man-made environmental destruction. #semst [SEP] climate change is a real concern [SEP],climate change is a real concern,1,testA
265,[CLS] seems i may yet get my climate apocalypse >:) you fucking morons! #shenhua #lnpfail #keepitintheground #semst [SEP] climate change is a real concern [SEP],climate change is a real concern,1,testA
266,[CLS] the weather app keeps taunting us with rain. #pnw #drought #semst [SEP] climate change is a real concern [SEP],climate change is a real concern,2,testA
267,[CLS] what do you do to help reverse climate change? tweet your tips to inspire others! #tip #savepolarbear #semst [SEP] climate change is a real concern [SEP],climate change is a real concern,1,testA
268,"[CLS] you know things are pretty out of control when you're happy to have ""only"" 30 degrees c indoor and it feels good. #semst [SEP] climate change is a real concern [SEP]",climate change is a real concern,1,testA
269,[CLS] haven't moved an inch since yesterday.  #bcpoli #vancouver #bcwildfire #yvr #realrenewables #semst [SEP] climate change is a real concern [SEP],climate change is a real concern,2,testA
270,[CLS] @gwillaumau @timpoliti @abcthedrum @whelan60 @chrisberg never knew inconvenient facts warranted a shrink!!! rotflmao #auspol #semst [SEP] climate change is a real concern [SEP],climate change is a real concern,2,testA
271,[CLS] will the world place sanctions on #australia for it's insane pursuit of new massive #coal mines? #un #auspol #sanctions #semst [SEP] climate change is a real concern [SEP],climate change is a real concern,1,testA
272,"[CLS] now moving from summer season to........ life, too moves from...  #climate #weatherchange #rain #forecast #wind #semst [SEP] climate change is a real concern [SEP]",climate change is a real concern,1,testA
273,[CLS] climate change is my issue - make it yours #zim #semst [SEP] climate change is a real concern [SEP],climate change is a real concern,1,testA
